Run Subrun Event
17267 125 6299 
17204 162 8145 
17503 53 2652 
17110 30 1545 
17689 30 1522 
17482 98 4920 
17695 22 1126 
17169 223 11179 
17271 131 6552 
17566 40 2028 
17566 71 3576 
17159 29 1499 
17080 117 5861 
17447 6 310 
14881 24 1215 
17406 24 1241 
17406 81 4096 
17641 122 6122 
17560 147 7353 
15161 69 3494 
15099 55 2758 
17119 103 5194 
14622 38 1926 
17575 4 231 
17358 53 2661 
17504 17 875 
17383 477 23860 
17567 35 1772 
17655 152 7645 
17401 109 5457 
17401 52 2637 
17406 127 6388 
17840 216 10847 
17132 124 6206 
17662 111 5585 
17114 37 1880 
17447 105 5253 
17630 145 7274 
17846 136 6840 
17243 32 1612 
17597 77 3900 
17132 421 21082 
17077 17 875 
17065 174 8706 
14780 8 417 
15122 160 8038 
17460 41 2068 
17618 23 1191 
17678 29 1473 
17407 107 5365 
17847 243 12151 
17077 119 5953 
17203 42 2128 
17361 196 9841 
17360 92 4637 
14881 60 3034 
17320 26 1334 
17320 45 2268 
17561 77 3869 
17400 20 1014 
17162 80 4008 
17371 182 9142 
17235 5 288 
14669 4 221 
17361 253 12683 
17193 43 2199 
17186 21 1080 
17383 13 670 
17383 13 692 
17271 122 6134 
17073 61 3078 
17235 3 158 
17281 52 2609 
17198 91 4569 
17140 60 3001 
17726 43 2191 
17726 121 6098 
17356 213 10653 
17831 20 1038 
17482 131 6587 
17865 261 13066 
17219 4 229 
15021 7 393 
17365 54 2746 
17495 151 7581 
17457 50 2537 
17372 107 5352 
14664 267 13387 
17181 46 2324 
17181 77 3862 
17371 92 4622 
14716 111 5599 
17647 15 795 
17647 18 943 
17647 41 2057 
14736 197 9866 
17270 39 1977 
17851 251 12593 
17309 32 1630 
17369 21 1075 
17600 77 3871 
17577 65 3296 
17493 144 7211 
17372 94 4714 
17122 115 5798 
17489 73 3673 
17653 76 3847 
17174 54 2724 
17478 51 2584 
17620 219 10990 
17696 137 6866 
17452 75 3797 
14590 1 84 
17780 6 349 
17603 13 680 
17603 25 1262 
17391 13 668 
17471 15 762 
17650 0 32 
17251 192 9628 
17398 4 218 
14784 60 3016 
17083 32 1616 
17358 58 2901 
14697 8 422 
17494 2 138 
17196 48 2436 
17251 140 7038 
17251 193 9655 
17667 64 3250 
17198 8 433 
14641 46 2312 
17205 158 7946 
17597 26 1341 
17418 17 897 
17865 169 8472 
17110 88 4450 
17139 35 1787 
17855 89 4500 
17522 2 141 
17865 254 12718 
17312 162 8130 
17637 64 3216 
17077 181 9084 
17169 44 2236 
17183 1 84 
17444 89 4488 
17132 163 8180 
17132 520 26047 
17158 31 1592 
17158 68 3417 
17500 29 1499 
14916 76 3844 
17753 7 360 
17753 7 380 
17753 31 1596 
17186 53 2659 
17459 75 3781 
17459 174 8730 
17169 162 8143 
17360 72 3607 
17360 102 5118 
17242 44 2248 
17840 64 3248 
17594 79 3978 
17093 114 5705 
14824 298 14926 
17131 63 3154 
17256 10 529 
17208 47 2378 
17692 16 848 
17520 6 315 
17358 10 510 
17240 213 10695 
17413 192 9609 
17098 39 1991 
17129 46 2346 
17646 98 4910 
17335 59 2983 
17494 97 4855 
17339 134 6730 
17415 178 8950 
14708 9 468 
17328 85 4262 
17618 51 2590 
17099 17 879 
17254 7 399 
17653 42 2131 
17495 75 3759 
17245 26 1305 
17308 27 1382 
14881 31 1597 
14881 45 2254 
14881 45 2259 
17568 10 507 
17383 529 26492 
17093 36 1842 
17237 365 18290 
17099 38 1928 
17249 358 17918 
17308 115 5799 
17722 157 7895 
17206 274 13729 
17413 340 17004 
17413 340 17025 
17371 491 24593 
17572 21 1081 
17339 189 9487 
17666 242 12107 
17364 106 5321 
17352 88 4425 
17505 82 4135 
14947 19 964 
17566 171 8598 
17726 58 2946 
17335 77 3864 
17693 247 12386 
17855 96 4823 
17060 18 937 
17414 116 5825 
17318 10 514 
17517 102 5129 
17847 338 16923 
15222 228 11419 
17415 34 1736 
17415 285 14255 
17078 73 3668 
17413 174 8736 
17439 11 587 
17847 262 13140 
17358 23 1189 
17440 119 5998 
17440 7 398 
17440 10 501 
14924 295 14775 
14870 273 13677 
14917 43 2172 
14553 264 13217 
15976 100 5044 
18510 101 5076 
14342 271 13588 
17835 18 918 
15402 52 2634 
14266 0 23 
15267 176 8844 
14584 168 8421 
