Run Subrun Event
17065 46 2348 
14770 114 5716 
15086 53 2673 
15136 61 3091 
15154 182 9106 
15149 34 1725 
14734 184 9221 
14722 226 11315 
15111 168 8402 
14548 65 3265 
14743 101 5090 
17869 182 9149 
15140 96 4805 
14625 12 642 
14625 23 1158 
14976 89 4485 
14903 120 6022 
14940 52 2634 
15222 93 4680 
14710 29 1471 
14710 37 1883 
15111 269 13454 
15111 269 13496 
17835 83 4172 
15014 226 11323 
17869 110 5517 
14722 41 2092 
14722 184 9226 
15141 10 507 
15141 42 2104 
17730 38 1939 
15113 115 5784 
14907 79 3994 
14903 94 4715 
15080 41 2055 
17829 234 11730 
14920 58 2929 
15144 3 171 
14824 297 14888 
14884 145 7298 
14559 206 10318 
14643 223 11188 
14884 65 3291 
14884 167 8389 
14958 38 1920 
14998 192 9631 
14644 262 13111 
14725 29 1472 
14925 276 13816 
15017 26 1344 
15017 121 6093 
17323 31 1600 
14669 4 221 
15021 7 393 
14622 23 1173 
14603 24 1246 
17776 29 1496 
17975 141 7063 
14635 27 1368 
17721 3 161 
15106 140 7037 
15106 177 8887 
14831 294 14726 
15162 113 5667 
15106 270 13529 
17763 31 1552 
14881 60 3034 
14376 125 6258 
17877 50 2501 
14893 218 10918 
15086 137 6869 
14702 2 107 
14831 249 12483 
14956 43 2175 
15106 269 13454 
15099 103 5177 
17703 15 794 
17703 53 2698 
14775 11 559 
15103 34 1721 
14959 28 1434 
17840 195 9770 
17831 20 1038 
14590 100 5004 
17132 521 26094 
15014 189 9491 
17765 5 262 
17754 72 3612 
14559 138 6901 
17960 88 4444 
14626 165 8289 
14936 37 1877 
14706 38 1932 
14991 156 7805 
14814 58 2936 
14721 105 5285 
15116 278 13915 
14903 300 15004 
14912 10 537 
17958 0 4 
17131 177 8877 
14516 57 2892 
14548 74 3706 
14998 149 7471 
17840 216 10847 
15114 38 1942 
15145 106 5342 
14603 195 9772 
14989 37 1863 
14914 1 76 
14716 111 5599 
14938 209 10451 
14643 113 5690 
15172 12 608 
17853 137 6892 
15102 51 2594 
14774 113 5693 
17875 49 2457 
17719 122 6107 
14914 149 7482 
15113 24 1240 
17869 49 2493 
14686 42 2127 
14883 43 2184 
14710 4 201 
14924 156 7803 
14870 292 14637 
15128 32 1649 
15128 122 6136 
14693 9 497 
14873 176 8804 
14609 80 4025 
14745 27 1382 
14812 91 4599 
14886 138 6931 
14810 0 43 
17092 20 1033 
14550 292 14640 
14761 10 507 
14643 76 3836 
15097 82 4107 
17658 57 2866 
14902 247 12371 
14174 151 7572 
15128 45 2285 
15086 65 3270 
17754 57 2872 
15099 29 1465 
17703 48 2434 
15111 9 493 
14909 56 2844 
14888 193 9674 
14810 21 1075 
15122 29 1496 
14615 5 270 
17835 117 5880 
17835 117 5896 
14689 10 525 
17823 71 3599 
15103 226 11320 
15145 311 15569 
17865 262 13124 
17719 91 4565 
17719 120 6027 
17719 125 6251 
17597 26 1341 
14927 86 4302 
15099 55 2758 
14641 46 2312 
17841 11 572 
14965 278 13905 
14623 282 14124 
14543 214 10711 
14708 9 468 
14914 6 318 
14919 110 5530 
17960 35 1777 
14916 76 3844 
14631 88 4426 
15052 3 184 
14610 203 10166 
14641 142 7117 
14734 123 6170 
14939 37 1889 
17667 64 3250 
14824 298 14926 
14817 68 3426 
14550 159 7976 
14774 203 10152 
14939 82 4126 
17871 98 4901 
15106 84 4247 
15106 143 7169 
14664 267 13387 
17700 86 4330 
14644 161 8097 
14959 48 2417 
14812 216 10808 
14562 27 1366 
14978 25 1297 
17871 13 695 
14749 74 3702 
14544 62 3117 
17875 231 11575 
15122 160 8038 
14912 80 4014 
15160 328 16442 
15116 63 3197 
17744 18 936 
15222 16 845 
15128 131 6587 
14917 74 3747 
14967 68 3426 
14637 121 6091 
14584 85 4295 
14584 182 9120 
14546 6 303 
14805 82 4102 
14805 302 15109 
14805 306 15326 
15140 28 1434 
14784 60 3016 
14749 199 9965 
14807 245 12251 
15113 33 1651 
15097 8 431 
14609 303 15171 
17186 21 1080 
14700 35 1798 
15111 84 4227 
14610 63 3199 
14812 210 10537 
15179 156 7846 
14550 105 5283 
15122 144 7234 
14713 78 3915 
14989 287 14386 
14543 162 8111 
14521 12 612 
14521 39 1964 
15181 38 1945 
17823 98 4941 
14722 178 8948 
15082 81 4064 
14783 0 20 
17875 9 478 
14535 56 2835 
14725 18 901 
14915 103 5199 
15057 66 3339 
17830 37 1855 
17830 44 2211 
14697 8 422 
14947 19 964 
14716 76 3801 
14543 168 8412 
14807 32 1607 
14991 275 13767 
14798 76 3839 
14759 25 1255 
14989 192 9647 
14989 245 12278 
17361 253 12683 
14881 31 1597 
14881 45 2254 
14881 45 2259 
14917 84 4229 
17495 75 3759 
14780 8 417 
17665 36 1837 
14682 69 3494 
14637 186 9332 
14965 47 2362 
14773 5 271 
15151 68 3445 
14542 117 5856 
14542 117 5858 
15111 146 7312 
14725 63 3172 
14965 46 2344 
14802 143 7197 
14623 247 12351 
14688 25 1282 
14813 43 2187 
14813 52 2627 
15116 127 6379 
17956 285 14267 
17956 290 14522 
14688 16 826 
14927 68 3427 
14802 71 3572 
14796 116 5815 
17835 34 1723 
15103 240 12049 
15127 81 4077 
15120 18 908 
17875 60 3025 
17415 34 1736 
17415 285 14255 
14542 82 4108 
15222 228 11419 
15322 147 7392 
15427 132 6636 
18510 101 5076 
15976 100 5044 
16285 54 2750 
15267 176 8844 
14582 30 1512 
15225 38 1930 
15225 50 2527 
15334 42 2109 
16095 21 1092 
16095 286 14315 
15397 208 10401 
16290 28 1417 
16290 92 4641 
14343 201 10095 
16147 4 250 
17992 32 1626 
17992 70 3515 
16004 8 433 
15362 4 234 
15940 108 5443 
16444 48 2446 
15283 2 123 
15283 14 705 
16231 89 4471 
16231 89 4483 
18645 156 7806 
18024 77 3871 
15337 15 778 
14427 68 3421 
18692 336 16834 
16243 68 3412 
14223 43 2168 
18062 255 12782 
15410 193 9671 
16585 103 5165 
14342 271 13588 
17960 180 9030 
17960 180 9045 
16437 112 5634 
16310 72 3634 
14427 88 4417 
14427 201 10076 
16022 370 18521 
18646 200 10035 
18010 223 11163 
15407 31 1581 
18488 432 21616 
18677 453 22663 
15316 77 3878 
18646 131 6576 
18646 131 6587 
15961 2 108 
15402 52 2634 
14427 146 7327 
14392 202 10116 
14392 202 10121 
17857 20 1001 
15969 423 21158 
18673 114 5737 
17978 46 2337 
15311 17 876 
15428 251 12551 
15398 81 4097 
15398 242 12122 
18577 86 4343 
18014 27 1384 
15961 152 7635 
16205 258 12902 
14248 2 146 
15234 86 4337 
15425 151 7571 
16059 76 3847 
14458 28 1441 
15377 23 1172 
15377 28 1419 
15287 55 2767 
16266 198 9949 
15431 77 3852 
15396 5 279 
15396 161 8066 
16446 346 17339 
16075 496 24828 
14597 50 2502 
14234 11 586 
16471 48 2436 
14297 70 3539 
18024 545 27257 
14539 251 12554 
16075 484 24209 
17975 68 3407 
18011 77 3880 
15949 200 10041 
16489 131 6578 
18631 337 16858 
18057 14 741 
14410 278 13936 
14463 156 7845 
18488 212 10640 
16089 432 21624 
18650 50 2515 
15403 179 8970 
15989 439 21991 
15227 6 349 
18709 382 19116 
16693 133 6665 
16694 0 30 
16099 31 1575 
16286 249 12469 
15377 103 5179 
15410 70 3529 
18048 373 18685 
18463 199 9961 
15257 120 6013 
15348 198 9935 
14428 25 1256 
14428 107 5356 
15262 78 3925 
15328 195 9793 
17056 88 4443 
18639 26 1333 
18202 60 3024 
18021 84 4242 
18021 157 7873 
17978 111 5565 
16493 110 5527 
16446 103 5179 
16352 443 22155 
14383 24 1217 
18510 375 18774 
15988 85 4298 
18469 147 7360 
16341 96 4843 
