Run Subrun Event
17087 415 20754 
16994 279 13957 
17493 227 11392 
17210 173 8695 
18677 159 7961 
17432 9 453 
17383 534 26730 
17383 558 27936 
16283 46 2329 
17600 77 3871 
15128 32 1649 
15128 122 6136 
14295 75 3789 
17205 190 9520 
18758 4 230 
16843 312 15611 
15106 84 4247 
15106 143 7169 
17371 471 23599 
15116 63 3197 
16525 93 4664 
17700 86 4330 
17257 2 143 
16004 8 433 
18673 114 5737 
14225 14 737 
17835 18 918 
17129 22 1148 
17517 196 9836 
15341 52 2631 
15778 99 4960 
15778 99 4998 
15528 204 10232 
16107 12 621 
15057 66 3339 
17662 121 6062 
14191 68 3419 
18732 192 9616 
16874 224 11243 
17655 144 7212 
16008 346 17339 
17269 43 2174 
17043 77 3877 
18008 55 2759 
16836 137 6894 
16852 233 11653 
16778 102 5149 
17559 75 3787 
15701 213 10691 
15921 111 5570 
17243 32 1612 
16750 9 481 
16850 211 10596 
15281 7 391 
17031 15 784 
18018 14 706 
14788 34 1712 
16141 222 11102 
16676 253 12652 
17956 285 14267 
17956 290 14522 
14749 199 9965 
15923 359 17985 
14796 73 3695 
17367 142 7114 
17783 94 4717 
15163 9 490 
14667 43 2167 
14667 64 3207 
18712 270 13541 
15133 2 112 
14643 76 3836 
18612 63 3195 
16888 121 6084 
17874 58 2943 
17185 6 322 
16853 2 111 
15127 81 4077 
17389 55 2784 
17683 16 809 
18027 17 879 
15870 160 8017 
16285 54 2750 
17858 150 7513 
18752 28 1403 
18752 28 1406 
18752 224 11220 
14870 226 11316 
15074 95 4786 
14749 308 15426 
17326 66 3311 
14985 142 7111 
15593 42 2135 
17240 211 10551 
16117 18 918 
17664 79 3994 
16425 65 3295 
16425 66 3312 
14539 10 529 
14159 20 1035 
14159 207 10381 
15463 89 4476 
18014 16 801 
18014 40 2031 
18935 322 16149 
15801 412 20650 
15308 109 5451 
14342 271 13588 
17849 125 6295 
18268 1 88 
17478 37 1874 
15251 46 2308 
14224 34 1739 
17030 109 5467 
16225 162 8148 
17077 73 3669 
14647 72 3634 
14721 105 5285 
17028 169 8463 
18028 233 11692 
18028 322 16142 
14615 5 270 
18516 234 11719 
16731 191 9565 
15785 269 13451 
16266 20 1014 
16008 163 8153 
18637 152 7610 
14174 13 697 
14174 208 10404 
15927 381 19059 
18268 21 1092 
18268 45 2258 
14372 71 3569 
14372 71 3573 
15251 56 2809 
16458 5 272 
14460 14 706 
17108 1 96 
14956 43 2175 
17250 10 531 
18508 411 20557 
16919 384 19224 
17119 38 1904 
17119 103 5194 
16118 5 281 
15713 136 6827 
15713 147 7390 
18933 232 11647 
16770 200 10037 
16693 32 1623 
16693 125 6268 
14989 278 13901 
16304 192 9618 
17231 66 3311 
18283 76 3832 
14770 51 2600 
14770 99 4953 
14770 204 10242 
14121 132 6604 
15949 105 5295 
17444 89 4488 
17985 403 20186 
14188 0 46 
14553 135 6760 
14550 292 14640 
14295 53 2695 
15593 230 11534 
18646 200 10035 
14194 129 6468 
15297 24 1227 
15147 6 335 
14774 16 832 
14774 62 3116 
16951 89 4462 
14773 5 271 
16257 10 543 
15249 111 5590 
15902 483 24174 
14376 292 14617 
14376 292 14637 
16942 191 9579 
15521 4 227 
14342 76 3830 
14342 76 3842 
15961 74 3749 
16697 95 4765 
17206 250 12512 
14392 142 7124 
15312 61 3090 
17101 46 2306 
17360 87 4361 
16853 16 846 
16853 40 2031 
15963 17 858 
15428 251 12551 
15147 127 6371 
15498 104 5236 
17703 48 2434 
14564 164 8221 
14134 257 12859 
16888 281 14062 
15504 184 9226 
18226 238 11916 
17960 35 1777 
15922 37 1863 
15981 37 1858 
14955 119 5971 
17555 6 326 
18266 40 2017 
14223 109 5452 
18010 46 2333 
15160 98 4930 
16676 254 12729 
18005 247 12378 
17500 29 1499 
16203 226 11310 
16694 29 1473 
15117 189 9454 
14582 87 4376 
16158 319 15968 
16126 37 1895 
14456 17 900 
18008 46 2342 
14812 216 10808 
18928 234 11746 
14438 289 14464 
14222 62 3145 
17243 18 901 
18240 38 1924 
16726 129 6476 
15497 179 8988 
15428 17 853 
15923 17 883 
14557 154 7702 
14900 72 3617 
18251 21 1059 
16446 110 5501 
17597 26 1341 
14801 262 13105 
14824 297 14888 
18574 33 1651 
16442 74 3728 
14216 84 4210 
15397 208 10401 
17124 66 3310 
14643 188 9426 
15973 18 941 
17073 22 1131 
15722 128 6437 
18510 320 16048 
17693 361 18092 
15497 59 2996 
18286 107 5377 
16152 163 8192 
14965 47 2362 
15432 280 14018 
14729 88 4412 
18862 631 31600 
14887 125 6279 
17686 228 11447 
18265 161 8073 
17312 162 8130 
17776 39 1967 
14234 13 683 
15343 250 12504 
15465 38 1937 
18032 381 19067 
17459 24 1222 
18692 360 18040 
18692 371 18590 
17004 57 2856 
17004 291 14558 
16067 3 190 
16694 171 8591 
18786 83 4167 
16071 130 6506 
18514 497 24881 
17382 4 214 
17029 49 2490 
16834 189 9485 
15587 4 249 
14438 172 8611 
17122 63 3161 
15709 41 2057 
14919 21 1062 
16489 228 11405 
18923 530 26533 
14338 306 15314 
15463 466 23344 
16588 235 11761 
17068 15 770 
17990 227 11355 
15222 93 4680 
15339 5 288 
15339 142 7135 
18514 280 14028 
17279 14 726 
16802 22 1103 
15751 30 1519 
14664 3 158 
15529 261 13081 
14743 95 4793 
14556 148 7407 
16281 206 10343 
17875 423 21192 
17693 279 13987 
17047 9 481 
14235 77 3866 
17853 137 6892 
18032 282 14129 
14183 5 293 
17306 91 4564 
16186 78 3939 
16964 169 8464 
17566 109 5488 
16776 144 7218 
14938 209 10451 
17162 80 4008 
15783 288 14443 
16793 5 271 
15923 51 2597 
15882 227 11389 
15021 7 393 
17681 34 1718 
17681 55 2759 
16994 34 1727 
15930 233 11661 
16805 109 5468 
15902 380 19032 
15413 11 577 
18632 105 5293 
15086 65 3270 
16847 148 7416 
17861 222 11114 
15443 42 2150 
14957 3 169 
14957 3 176 
17447 6 310 
17447 75 3752 
14623 282 14124 
17671 408 20424 
15902 133 6684 
15497 379 18991 
17489 33 1675 
14117 0 25 
14117 4 239 
17251 80 4031 
14580 96 4838 
17497 68 3410 
15901 68 3445 
14940 273 13654 
18636 146 7329 
18636 146 7346 
14771 128 6435 
18779 23 1182 
16076 137 6853 
14383 52 2604 
17372 94 4714 
16751 95 4791 
15983 355 17762 
15287 55 2767 
15287 55 2778 
14597 50 2502 
14396 87 4359 
14396 87 4386 
15588 274 13747 
18021 579 28968 
17169 74 3724 
17667 64 3250 
15846 50 2514 
15291 251 12596 
14279 106 5305 
16751 283 14176 
16741 419 20995 
17112 136 6832 
18039 101 5056 
15801 347 17397 
18685 150 7523 
16964 401 20065 
15789 35 1768 
18240 94 4727 
16850 99 4951 
16850 230 11511 
17383 153 7686 
17144 44 2237 
15274 16 843 
15274 21 1094 
18479 99 4995 
16199 341 17052 
14631 88 4426 
15243 118 5906 
15591 203 10163 
14619 135 6780 
15941 39 1991 
14959 202 10134 
18685 119 5974 
15969 423 21158 
15466 59 2969 
18740 99 4962 
18676 13 696 
17352 292 14635 
18922 562 28111 
17005 25 1300 
16946 290 14515 
14814 141 7077 
16075 95 4758 
16825 22 1109 
18009 9 490 
17352 88 4425 
14981 56 2802 
14575 100 5026 
15875 140 7011 
16509 55 2763 
18752 144 7222 
15969 56 2802 
17122 115 5798 
18874 45 2291 
17998 10 543 
16835 100 5039 
16835 125 6254 
14770 114 5716 
18218 161 8057 
14603 195 9772 
14603 202 10115 
14810 0 43 
15252 26 1336 
16172 359 17997 
16744 22 1145 
14538 17 890 
15766 12 647 
14911 58 2915 
15916 9 490 
14831 294 14726 
17093 36 1842 
17726 16 809 
17618 23 1191 
17618 32 1626 
18782 41 2089 
18685 509 25461 
15520 54 2706 
17566 202 10126 
17865 314 15736 
18752 248 12409 
15257 74 3712 
15696 54 2749 
17560 74 3730 
18732 565 28293 
14550 195 9784 
15394 20 1007 
15394 91 4576 
18265 140 7045 
16338 97 4896 
14641 46 2312 
17494 138 6910 
18922 527 26356 
18922 527 26359 
17219 39 1964 
16890 69 3481 
14734 123 6170 
14734 147 7369 
15590 202 10103 
17637 49 2459 
16162 69 3493 
15286 164 8234 
15789 19 958 
14736 199 9965 
14736 199 9969 
14736 225 11254 
14880 158 7942 
17865 169 8472 
18574 194 9736 
14539 251 12554 
17869 6 305 
17866 0 45 
15528 261 13070 
17360 72 3607 
17360 102 5118 
15353 31 1556 
16888 497 24895 
15395 91 4579 
18497 168 8409 
14452 39 1971 
16059 48 2427 
16059 113 5686 
16203 114 5710 
14539 204 10232 
18059 164 8203 
18918 53 2693 
17250 4 221 
17686 347 17358 
17132 184 9236 
18760 201 10090 
15828 115 5751 
17237 399 19964 
18031 130 6520 
16219 164 8205 
16212 3 191 
16212 10 549 
16288 30 1507 
16937 15 778 
17065 46 2348 
18931 70 3536 
16094 123 6176 
16094 430 21530 
15146 88 4439 
17754 57 2872 
18697 181 9080 
14149 1 66 
18021 689 34498 
14212 97 4891 
18492 330 16517 
14165 86 4318 
16227 207 10379 
16227 288 14444 
16022 9 470 
15281 13 678 
18915 80 4020 
18731 154 7725 
15130 6 324 
18238 47 2367 
15933 28 1419 
15103 172 8640 
14883 36 1829 
18263 73 3675 
17865 156 7810 
17990 375 18799 
18005 96 4820 
17238 24 1206 
16993 91 4559 
18639 193 9670 
18960 54 2730 
18634 206 10326 
18634 208 10412 
15428 55 2771 
17989 180 9005 
16546 140 7023 
14664 267 13387 
18245 59 2956 
18245 157 7874 
15407 31 1581 
17985 344 17225 
15591 161 8090 
15701 123 6194 
15952 45 2253 
15473 224 11248 
15797 1 58 
17509 78 3921 
14743 101 5090 
16874 2 105 
16874 71 3568 
14981 98 4945 
16038 404 20203 
15416 131 6558 
15701 386 19331 
15909 219 10984 
14925 276 13816 
16742 53 2700 
15900 172 8628 
16869 87 4371 
16869 155 7789 
16947 274 13702 
14228 1 55 
14228 37 1893 
17596 49 2476 
14463 156 7845 
17048 37 1859 
14805 216 10813 
16970 117 5895 
17719 91 4565 
17719 125 6251 
16313 68 3424 
16313 134 6737 
14893 46 2334 
17048 7 388 
14534 4 234 
14534 4 250 
14436 272 13612 
17875 6 335 
17875 90 4526 
15410 193 9671 
17856 73 3687 
17958 0 4 
14271 183 9170 
17631 94 4715 
18219 89 4471 
17205 158 7946 
14625 16 839 
14610 8 407 
18760 262 13124 
18760 262 13150 
17122 114 5733 
15265 51 2562 
18711 13 688 
16199 496 24802 
16925 116 5813 
17655 138 6917 
15225 38 1930 
18677 190 9535 
15603 82 4127 
16141 10 532 
18021 0 30 
14427 44 2217 
15136 123 6199 
17079 3 154 
17079 20 1045 
17079 23 1198 
14716 111 5599 
14438 64 3225 
18510 369 18452 
16205 180 9005 
18609 11 586 
18609 174 8738 
18286 50 2525 
14272 70 3540 
14901 73 3698 
14542 117 5856 
14542 117 5858 
16761 294 14745 
16864 235 11760 
16805 139 6961 
16805 151 7578 
18007 156 7818 
16079 4 212 
16854 64 3241 
15676 101 5056 
17956 331 16585 
16761 89 4490 
14611 185 9282 
14229 12 639 
18257 88 4420 
17695 182 9109 
17309 60 3028 
17650 0 32 
17337 35 1780 
15296 245 12254 
17998 96 4843 
15309 9 483 
15225 15 760 
15225 36 1830 
15225 36 1841 
15921 128 6436 
14886 26 1301 
15327 5 268 
17609 49 2498 
17137 120 6008 
18024 89 4480 
15053 87 4365 
16266 198 9949 
16909 48 2418 
14768 158 7922 
14623 126 6347 
16038 328 16430 
14234 19 971 
17198 8 433 
16466 3 187 
14899 278 13934 
17858 1 93 
14427 228 11402 
14427 228 11433 
14451 9 472 
16141 75 3768 
16919 20 1018 
15862 282 14149 
15901 169 8453 
18032 43 2161 
18795 203 10167 
17871 92 4618 
18760 220 11001 
18760 287 14353 
15227 118 5903 
17397 3 178 
17397 8 438 
17249 226 11341 
16051 75 3751 
15291 46 2324 
15348 253 12678 
17517 173 8661 
16023 29 1484 
16023 285 14263 
18794 123 6187 
17965 213 10692 
16731 9 459 
15398 70 3521 
17312 294 14728 
17295 25 1286 
18226 155 7799 
14123 104 5204 
14123 104 5213 
14761 10 507 
15981 300 15028 
14223 43 2168 
17429 0 29 
17429 0 49 
15283 2 123 
15283 14 705 
15145 292 14625 
17004 50 2508 
14134 46 2330 
14134 214 10726 
16901 11 587 
15348 288 14423 
15886 9 453 
15162 14 724 
15639 125 6293 
16849 181 9090 
17611 94 4736 
14920 30 1503 
15489 13 654 
16694 0 30 
18928 31 1570 
15909 0 21 
17055 55 2760 
17055 175 8794 
17055 306 15349 
17237 169 8462 
15420 14 728 
15420 20 1012 
15420 20 1027 
18765 317 15865 
15426 15 788 
18676 489 24463 
18874 132 6645 
16385 5 258 
18253 54 2713 
15234 86 4337 
14418 218 10930 
18760 30 1526 
14909 56 2844 
18489 224 11222 
14336 68 3414 
16486 28 1424 
14205 28 1421 
17823 71 3599 
17663 44 2235 
16823 79 3978 
15603 110 5507 
14924 208 10436 
14924 311 15590 
17827 46 2331 
17356 204 10243 
17237 116 5810 
17237 367 18392 
15501 6 332 
18951 236 11834 
16489 161 8083 
14722 177 8897 
18574 256 12839 
17561 226 11336 
18219 86 4350 
14899 90 4504 
15222 21 1099 
15222 67 3382 
15222 80 4027 
18926 182 9115 
14942 121 6100 
18938 3 183 
18865 113 5660 
18957 304 15220 
14873 199 9981 
17489 210 10550 
18514 498 24909 
14939 37 1889 
18615 472 23650 
18740 70 3510 
18740 184 9232 
18740 184 9249 
17849 213 10675 
16310 72 3634 
15369 236 11802 
17614 245 12274 
15529 1 63 
14235 138 6915 
18610 163 8166 
18610 171 8581 
16038 261 13078 
18610 122 6133 
15225 55 2774 
18492 467 23400 
17998 24 1225 
17056 88 4443 
17056 307 15368 
17506 22 1143 
17506 55 2794 
15808 28 1407 
15808 53 2685 
18665 210 10505 
15433 17 881 
15433 74 3745 
16159 0 34 
16022 45 2294 
14281 74 3711 
18024 443 22199 
14989 210 10549 
15442 80 4012 
14619 100 5017 
15482 138 6942 
16286 249 12469 
14911 99 4952 
15987 130 6521 
16888 176 8811 
18225 215 10763 
14676 2 109 
17413 149 7472 
15463 115 5768 
18506 37 1863 
17170 24 1250 
17985 49 2467 
18269 92 4601 
16092 101 5075 
15257 86 4316 
17171 43 2171 
