Run Subrun Event
14639 19 971 
17776 39 1967 
17328 95 4767 
16172 412 20618 
16851 86 4302 
14526 86 4320 
15517 136 6806 
16090 93 4699 
18752 27 1358 
18752 27 1395 
18508 350 17518 
14925 276 13816 
18741 33 1686 
17371 480 24014 
17371 512 25610 
15902 5 276 
15902 244 12209 
15789 74 3712 
14450 221 11065 
15592 132 6639 
18511 87 4362 
15702 42 2146 
14825 17 890 
15432 122 6128 
14396 98 4916 
16172 511 25554 
17540 31 1571 
14760 201 10083 
15780 39 1992 
15177 15 763 
14672 22 1150 
16355 88 4424 
14619 100 5017 
14335 13 684 
14899 315 15781 
14543 18 911 
18865 60 3033 
14234 23 1172 
15297 99 4987 
18226 155 7799 
16243 189 9482 
14146 76 3820 
15840 38 1924 
15840 65 3263 
14194 87 4377 
15949 208 10426 
15120 20 1037 
15147 59 2955 
17144 98 4946 
17144 146 7323 
18021 579 28968 
16544 83 4175 
15632 30 1527 
14559 254 12729 
14392 163 8163 
15463 179 8982 
15463 406 20307 
16858 167 8380 
17257 87 4353 
17494 267 13395 
17383 415 20772 
14464 147 7355 
16150 206 10348 
17302 94 4724 
16921 62 3102 
15677 321 16057 
15966 359 17987 
14707 23 1178 
17352 292 14635 
17240 190 9545 
15901 169 8453 
18514 280 14028 
16451 14 740 
14401 163 8153 
14153 83 4191 
16205 102 5112 
16584 12 636 
15595 11 593 
16734 71 3587 
14310 37 1891 
15415 301 15066 
17131 53 2698 
17307 5 268 
17307 108 5438 
15877 92 4609 
16326 25 1275 
16326 54 2740 
17089 54 2722 
17089 122 6122 
17366 39 1995 
17541 27 1398 
18007 131 6560 
15900 13 659 
17137 186 9341 
14682 34 1714 
15783 388 19422 
18242 191 9589 
14376 46 2328 
14376 182 9138 
15939 141 7070 
15286 242 12148 
16203 114 5710 
14516 67 3374 
17004 21 1095 
18005 165 8258 
18709 127 6391 
18024 265 13251 
18024 265 13273 
18024 301 15082 
17447 6 310 
18249 14 746 
15478 199 9952 
15478 283 14200 
18574 66 3321 
15927 47 2365 
17469 3 160 
14899 90 4504 
18474 69 3494 
17249 343 17176 
14927 86 4302 
17699 102 5109 
14133 89 4483 
15909 219 10984 
14643 188 9426 
14643 258 12921 
17077 101 5072 
18035 12 635 
16453 279 13970 
16453 279 13981 
17530 60 3036 
14590 82 4148 
18677 69 3485 
15902 208 10429 
17055 311 15579 
17055 429 21467 
18922 217 10866 
16028 317 15873 
16836 65 3273 
16836 113 5656 
16836 113 5693 
15421 47 2356 
17493 83 4177 
14968 87 4358 
17695 182 9109 
17851 2 129 
15680 36 1830 
15680 77 3859 
15639 23 1171 
17985 304 15216 
18752 135 6791 
14958 31 1596 
17853 22 1113 
16962 317 15864 
14882 31 1564 
17170 22 1131 
16993 91 4559 
17070 225 11258 
15960 242 12109 
15960 319 15974 
17998 114 5734 
17397 3 178 
17397 8 438 
15495 90 4534 
16151 39 1954 
18910 87 4361 
15862 267 13375 
14947 26 1316 
14770 77 3869 
18732 194 9711 
18732 358 17931 
15161 129 6483 
16322 18 912 
17985 367 18380 
18911 26 1345 
17170 24 1250 
15930 425 21274 
17144 24 1239 
15931 238 11924 
14989 210 10549 
18010 223 11163 
18225 414 20747 
17237 183 9168 
17683 181 9079 
18034 12 618 
16036 179 8985 
16036 406 20347 
14870 226 11316 
17871 117 5889 
18228 154 7724 
18228 192 9610 
18709 32 1642 
15292 138 6924 
15696 0 50 
17169 19 973 
18915 229 11454 
15689 229 11471 
14549 26 1305 
14549 110 5523 
15799 227 11363 
18911 41 2059 
18911 91 4579 
15409 3 168 
18760 185 9281 
17237 5 261 
17869 6 305 
17620 148 7405 
17027 52 2605 
16476 14 732 
17522 61 3064 
17730 14 713 
14784 13 683 
14784 78 3920 
14784 78 3935 
18210 114 5726 
17083 13 681 
18021 19 969 
15125 79 3964 
15484 161 8055 
15484 161 8094 
16199 51 2585 
17532 3 160 
17239 40 2043 
14551 69 3462 
18673 206 10313 
16104 16 837 
15343 250 12504 
15276 8 401 
18062 213 10697 
15147 105 5252 
16205 180 9005 
17840 380 19010 
17415 275 13752 
18794 325 16296 
18044 122 6131 
17508 58 2919 
14897 1 100 
14327 84 4207 
14314 10 537 
18245 157 7874 
14721 89 4475 
14956 237 11883 
17156 43 2168 
18225 269 13472 
16962 97 4880 
18760 47 2353 
17251 80 4031 
17569 56 2843 
17573 98 4942 
17573 131 6555 
17849 125 6295 
17271 135 6777 
16141 55 2793 
18021 342 17138 
17226 25 1272 
17226 123 6171 
16267 152 7606 
17249 226 11341 
14218 126 6302 
18010 126 6350 
17780 45 2297 
14123 70 3526 
15930 233 11661 
16304 192 9618 
14623 50 2512 
17498 21 1100 
15289 38 1930 
16283 46 2329 
16022 9 470 
18732 139 6963 
16964 439 21992 
14367 237 11896 
17082 33 1658 
17850 79 3961 
15806 140 7011 
16119 325 16292 
16119 517 25886 
17783 98 4909 
14761 10 507 
14736 50 2508 
14436 254 12723 
15471 61 3096 
18257 113 5656 
14388 1 55 
17371 313 15697 
18760 247 12393 
