Run Subrun Event
17055 429 21467 
18619 74 3736 
18474 69 3494 
14379 158 7905 
16169 402 20102 
17065 103 5187 
17237 169 8462 
17271 135 6777 
16787 58 2948 
16788 71 3551 
18687 325 16293 
18021 618 30941 
15301 64 3217 
14925 276 13816 
14760 201 10083 
18733 24 1213 
15676 6 331 
15771 29 1498 
17169 19 973 
15017 57 2884 
18039 101 5056 
14458 52 2603 
14269 194 9727 
18760 97 4883 
14989 210 10549 
14958 31 1596 
18238 18 923 
17573 131 6555 
18499 147 7361 
14157 134 6714 
16104 16 837 
14297 145 7280 
17287 113 5699 
18021 473 23655 
15983 192 9650 
18021 30 1545 
18010 231 11597 
16257 10 543 
17522 61 3064 
15348 7 371 
17560 76 3808 
16919 384 19224 
15877 92 4609 
14891 154 7707 
15469 112 5612 
17251 80 4031 
17776 39 1967 
17671 408 20424 
18922 4 217 
15859 116 5823 
17257 87 4353 
17975 141 7063 
17078 73 3668 
17240 190 9545 
18492 242 12147 
16739 20 1012 
18021 216 10801 
18021 216 10808 
16286 249 12469 
14716 138 6911 
15783 388 19422 
18951 341 17082 
14926 40 2037 
14637 67 3400 
17540 31 1571 
15780 39 1992 
17861 254 12717 
17371 480 24014 
17371 512 25610 
18257 104 5235 
18225 109 5452 
16325 44 2215 
17194 75 3789 
15799 227 11363 
15689 229 11471 
15632 30 1527 
15800 247 12384 
16172 511 25554 
16075 484 24209 
18754 109 5476 
17371 541 27091 
17494 267 13395 
16168 32 1629 
17849 125 6295 
17371 170 8513 
17371 184 9234 
14335 13 684 
16205 180 9005 
17112 136 6832 
18922 70 3527 
14401 163 8153 
17482 75 3751 
18951 236 11834 
14122 159 7973 
18021 342 17138 
16151 39 1954 
17722 2 102 
15915 289 14465 
15915 289 14486 
16734 81 4082 
14436 121 6060 
14436 135 6769 
14436 230 11548 
17328 114 5719 
14436 211 10565 
18750 227 11353 
17693 135 6774 
14551 69 3462 
15289 38 1930 
16341 179 8977 
14991 234 11708 
17349 85 4292 
17407 16 843 
17958 29 1459 
16317 143 7172 
16852 171 8586 
16544 83 4175 
15299 6 328 
16439 36 1828 
15484 161 8094 
17083 13 681 
18010 126 6350 
17851 2 129 
15701 378 18934 
18709 127 6391 
18492 467 23400 
18021 560 28039 
17302 94 4724 
15917 278 13948 
14985 142 7111 
17132 24 1211 
14911 89 4464 
18754 166 8302 
17371 31 1598 
16842 18 939 
14825 17 890 
17194 94 4704 
14885 10 524 
17726 16 809 
17757 48 2432 
15657 22 1129 
15111 168 8402 
15111 168 8427 
15111 168 8435 
15923 298 14946 
16200 112 5649 
15710 20 1021 
15930 425 21274 
14721 94 4748 
17235 0 38 
14956 237 11883 
16266 20 1014 
17498 21 1100 
15514 128 6421 
18220 65 3271 
17689 58 2924 
17226 25 1272 
17226 123 6171 
14590 82 4148 
18636 146 7329 
18636 146 7346 
17871 117 5889 
14807 58 2933 
18219 209 10462 
15151 119 5993 
17615 0 9 
18054 128 6423 
17615 5 273 
17131 53 2698 
14623 8 433 
15960 242 12109 
15960 319 15974 
17011 326 16327 
18245 59 2956 
18245 157 7874 
16466 3 187 
18952 22 1112 
18760 185 9281 
18615 362 18121 
15927 47 2365 
17365 92 4645 
14770 77 3869 
14920 4 248 
17521 3 199 
16141 55 2793 
14749 171 8590 
18732 139 6963 
17231 66 3311 
15160 342 17108 
15160 342 17139 
15436 242 12102 
14619 135 6780 
15348 50 2520 
14559 254 12729 
15517 136 6806 
15149 101 5086 
17313 158 7946 
17840 97 4887 
18954 421 21099 
14235 139 6996 
17575 37 1869 
18234 49 2498 
18752 135 6791 
17664 33 1670 
18508 278 13913 
17851 16 841 
17144 24 1239 
17699 102 5109 
15917 143 7181 
16858 167 8380 
14914 149 7482 
15428 41 2087 
16002 23 1194 
15282 91 4570 
18933 188 9418 
17633 40 2006 
18673 78 3929 
17333 164 8234 
15335 18 933 
15335 273 13652 
17079 18 941 
16232 2 125 
18646 28 1406 
16687 1 85 
17237 95 4757 
16232 196 9815 
16232 200 10040 
17985 168 8441 
18685 269 13495 
16119 325 16292 
16119 517 25886 
18922 527 26359 
17356 204 10243 
