Run Subrun Event
18625 6 349 
18765 146 7321 
15915 363 18176 
15603 168 8436 
15428 4 232 
17655 256 12849 
14212 117 5873 
14223 158 7948 
18062 45 2276 
16198 50 2550 
17568 36 1812 
15801 384 19243 
15639 152 7634 
14903 294 14715 
14903 319 15998 
14544 166 8330 
14770 240 12004 
16888 63 3169 
16888 404 20235 
16888 528 26450 
17655 48 2440 
17655 322 16118 
16125 103 5171 
15160 171 8586 
16199 179 8962 
15921 34 1708 
15098 41 2054 
15828 222 11110 
16172 474 23729 
14643 19 992 
17612 18 902 
18673 268 13421 
16185 39 1987 
15136 123 6170 
15799 124 6208 
17120 95 4754 
15867 60 3049 
14186 69 3474 
14186 150 7541 
17140 25 1292 
15274 21 1083 
15785 282 14125 
16026 24 1220 
16696 53 2669 
15486 170 8539 
17652 1 75 
17652 1 81 
15504 5 299 
17858 265 13277 
15930 27 1377 
14880 15 800 
14473 1 69 
17191 15 779 
18796 13 663 
18796 27 1390 
18622 53 2698 
18922 126 6336 
15473 12 613 
18794 59 2978 
16341 426 21329 
15222 100 5018 
15828 63 3157 
14911 55 2784 
15834 130 6521 
18926 178 8912 
14959 8 413 
16341 264 13242 
18666 131 6574 
14410 260 13019 
17083 115 5753 
16420 27 1369 
16420 27 1394 
14598 55 2758 
15592 22 1126 
14191 107 5384 
16843 19 990 
14763 10 511 
14763 58 2928 
15292 9 489 
15800 231 11597 
15222 147 7363 
14396 87 4397 
15910 173 8670 
17872 84 4237 
14549 72 3623 
17861 145 7289 
15873 234 11706 
14763 46 2303 
18479 90 4519 
17667 126 6323 
17667 251 12562 
17493 183 9174 
15946 401 20088 
15456 150 7529 
15456 262 13147 
18240 95 4759 
15464 275 13799 
15801 90 4511 
16101 97 4892 
14239 24 1204 
14121 17 855 
17689 49 2471 
17389 2 134 
14722 213 10695 
14187 122 6116 
17865 155 7753 
17865 209 10481 
18233 157 7872 
15155 26 1324 
14464 10 537 
16280 1 76 
15122 169 8496 
18463 137 6870 
18463 137 6881 
18603 6 335 
15634 144 7210 
17637 11 552 
17637 88 4444 
18794 103 5151 
17231 79 3953 
18922 297 14893 
14903 139 6953 
16446 79 3973 
14392 66 3332 
14782 35 1776 
18258 30 1535 
14816 112 5639 
14816 277 13900 
17383 316 15831 
17600 78 3928 
14184 33 1653 
14882 124 6209 
15762 328 16440 
15931 114 5709 
14375 140 7033 
15778 181 9066 
14125 66 3305 
15862 181 9064 
15862 253 12687 
17509 51 2582 
17509 69 3452 
18779 552 27644 
17358 58 2901 
15170 32 1614 
17834 50 2531 
17783 151 7558 
15436 295 14797 
16476 3 153 
16944 242 12119 
17829 124 6217 
14824 304 15225 
16338 55 2794 
16266 92 4614 
16344 114 5738 
14557 81 4093 
18951 296 14823 
14745 82 4109 
17661 63 3193 
17671 12 648 
14333 40 2011 
16089 7 396 
16778 45 2295 
16778 50 2512 
17469 46 2308 
17552 15 794 
14751 47 2373 
17235 18 950 
15680 49 2467 
17638 39 1951 
15478 45 2289 
15478 153 7686 
15478 266 13322 
14991 209 10481 
17250 84 4220 
17666 57 2858 
15339 91 4583 
14975 153 7682 
17036 103 5194 
18665 351 17564 
14379 183 9154 
18732 185 9253 
17984 110 5525 
15603 39 1984 
14725 97 4856 
15634 21 1053 
17974 167 8359 
17137 5 272 
18753 76 3822 
14716 109 5489 
14245 94 4742 
18021 287 14382 
15801 230 11502 
14584 49 2500 
15118 55 2799 
15118 176 8825 
17110 77 3892 
18574 263 13156 
14343 207 10369 
15500 74 3741 
15500 74 3744 
15528 6 315 
17469 103 5163 
17975 7 398 
17975 141 7078 
18767 6 336 
18679 82 4130 
18679 163 8196 
14203 32 1628 
15442 95 4799 
15959 62 3107 
15323 73 3666 
17978 309 15458 
17978 318 15915 
17681 4 211 
17956 99 4953 
17956 136 6837 
16272 238 11905 
18010 301 15080 
18610 3 167 
15125 166 8346 
18527 474 23719 
18034 111 5587 
17037 46 2333 
17448 21 1076 
18768 9 472 
18057 14 706 
18631 110 5550 
16821 256 12828 
17232 101 5075 
17781 3 184 
14146 48 2431 
14146 116 5813 
17856 19 962 
17871 192 9605 
17875 62 3105 
18258 3 175 
16212 46 2344 
17251 234 11732 
15367 6 340 
16562 14 726 
15931 235 11762 
17131 228 11426 
18760 111 5582 
15428 214 10717 
15875 214 10707 
14531 60 3026 
15124 23 1164 
15318 62 3113 
14555 228 11406 
18021 506 25318 
18021 506 25330 
17407 79 3987 
17100 238 11946 
18915 14 704 
18491 74 3728 
18233 249 12488 
15917 4 228 
16950 70 3530 
18948 182 9106 
14248 2 108 
14248 11 578 
18750 247 12372 
15396 132 6621 
15504 230 11534 
14825 5 279 
17552 199 9965 
17552 199 9999 
16022 236 11815 
15267 76 3833 
18510 36 1818 
15504 163 8188 
17616 30 1531 
15834 56 2837 
15677 163 8168 
17874 79 3997 
14920 71 3577 
15473 16 801 
15368 131 6574 
17614 109 5478 
18233 130 6534 
16008 116 5820 
17692 25 1281 
17692 176 8809 
14828 124 6207 
18752 64 3202 
18752 67 3374 
18752 67 3399 
16697 35 1760 
14431 26 1307 
17994 13 676 
17531 35 1754 
15954 0 10 
15954 42 2125 
15954 92 4640 
17609 1 82 
17478 20 1006 
14756 14 726 
15593 86 4334 
18286 74 3702 
16220 91 4585 
14991 134 6739 
18760 84 4211 
18781 108 5428 
15448 125 6275 
16122 145 7296 
17517 171 8560 
15446 74 3737 
18021 9 460 
18021 9 496 
16134 329 16478 
14774 276 13810 
17109 152 7631 
15457 43 2195 
15457 101 5061 
14543 41 2086 
17367 108 5429 
15428 289 14491 
15117 162 8120 
14186 114 5731 
14196 64 3216 
17641 50 2519 
17641 120 6018 
17641 124 6209 
17641 124 6216 
16835 288 14402 
17029 155 7766 
17865 156 7829 
16275 49 2483 
16275 52 2606 
18760 228 11406 
18610 122 6130 
15410 156 7829 
15931 103 5191 
18732 69 3476 
17126 73 3672 
16834 1 94 
16694 271 13578 
17356 102 5130 
17441 11 582 
15397 19 953 
18021 578 28923 
18021 702 35145 
14277 328 16411 
17198 19 963 
17150 57 2886 
17956 256 12811 
15117 196 9807 
15013 230 11517 
18712 231 11567 
17683 239 11962 
17280 17 867 
17280 49 2494 
16743 63 3187 
16743 85 4286 
17312 96 4817 
14129 40 2012 
14965 121 6056 
14965 261 13052 
14177 37 1871 
15140 61 3061 
16011 87 4378 
16011 236 11824 
14774 236 11844 
16759 142 7127 
15116 304 15203 
18021 126 6344 
17984 113 5691 
15489 39 1954 
15489 39 1992 
15343 182 9119 
15334 11 580 
17135 17 866 
15946 203 10191 
17232 49 2466 
15590 193 9690 
17687 19 980 
15902 126 6349 
18732 395 19798 
15941 32 1615 
17655 350 17530 
14342 20 1042 
14811 10 521 
14223 28 1443 
14223 110 5541 
15116 219 10956 
18752 145 7282 
18752 273 13652 
18495 163 8171 
18574 32 1608 
18574 38 1923 
18021 712 35636 
17621 167 8392 
15529 37 1852 
15497 95 4780 
18701 192 9604 
18508 359 17968 
16852 185 9299 
16495 16 831 
16495 69 3492 
14692 30 1515 
18918 107 5354 
15828 62 3143 
17861 109 5457 
18709 156 7825 
18922 0 27 
18922 0 48 
16059 48 2414 
16059 48 2447 
16160 208 10444 
16160 281 14063 
18225 220 11038 
16764 4 229 
14986 155 7783 
17666 142 7120 
17534 95 4780 
14857 152 7647 
17552 203 10176 
17655 86 4301 
17655 261 13061 
17835 50 2533 
18952 8 419 
17101 63 3199 
14427 295 14787 
17683 233 11691 
16286 212 10611 
16845 382 19132 
15227 104 5243 
17700 86 4321 
17414 47 2376 
14295 25 1300 
14805 75 3787 
18021 61 3100 
14122 138 6942 
18219 210 10502 
17100 20 1021 
18685 253 12678 
18685 323 16194 
14438 255 12800 
14544 197 9861 
16290 92 4641 
17560 92 4644 
17251 103 5192 
17960 107 5385 
17689 66 3348 
15801 472 23618 
16964 194 9724 
18044 408 20421 
14925 144 7214 
18913 9 457 
17621 180 9017 
16733 64 3212 
14294 11 553 
18282 58 2923 
15920 53 2680 
14427 253 12673 
14774 239 11956 
16776 202 10121 
17494 171 8561 
16267 182 9130 
14240 3 169 
14240 24 1215 
17164 30 1534 
14942 47 2360 
16257 10 540 
14122 27 1388 
17119 108 5442 
18665 106 5346 
18665 251 12563 
17493 15 756 
16493 37 1877 
17122 15 776 
18242 149 7461 
16113 7 385 
15500 71 3568 
17087 166 8331 
16119 512 25639 
17406 154 7720 
15923 507 25368 
17974 271 13590 
16689 35 1751 
14746 127 6364 
16925 58 2919 
16925 70 3538 
16094 83 4192 
18786 0 16 
18786 47 2378 
16205 108 5430 
16979 18 910 
17467 82 4124 
17614 23 1180 
18491 36 1808 
15128 201 10094 
14748 180 9014 
18010 173 8676 
15697 20 1044 
15930 434 21725 
17829 263 13196 
15482 57 2898 
17573 114 5743 
17686 228 11413 
15603 42 2134 
18499 216 10816 
14394 27 1399 
17522 48 2448 
15228 115 5792 
14899 275 13780 
16185 84 4202 
17078 105 5270 
14914 20 1023 
17871 33 1687 
16004 76 3807 
16073 247 12362 
14770 8 426 
16467 2 104 
17963 68 3442 
14971 67 3366 
14418 165 8284 
18228 108 5412 
15517 44 2224 
17228 72 3622 
17703 26 1315 
16110 12 619 
17871 63 3180 
17648 21 1069 
15152 104 5218 
18470 27 1375 
14279 150 7510 
16473 77 3875 
18907 64 3222 
16051 1 52 
14914 27 1383 
18577 208 10422 
17774 7 395 
16910 120 6016 
16910 124 6219 
15644 17 875 
14890 29 1452 
14890 29 1486 
15961 131 6589 
15961 302 15119 
14734 146 7308 
16888 515 25799 
14165 0 44 
14526 39 1964 
16845 445 22284 
16581 214 10744 
16581 236 11821 
17135 39 1952 
18865 68 3418 
18865 108 5404 
15223 33 1660 
17666 130 6516 
18760 152 7607 
18760 152 7609 
18021 94 4712 
18021 626 31316 
15111 25 1261 
14162 4 215 
17978 111 5566 
15106 177 8879 
15797 51 2589 
14279 24 1208 
18250 11 587 
18010 149 7493 
17998 41 2092 
15801 122 6145 
17829 201 10074 
14136 30 1539 
14816 175 8788 
18951 223 11187 
17194 46 2350 
16326 83 4173 
17124 2 110 
15834 190 9512 
15834 214 10725 
17056 328 16447 
17271 32 1643 
16198 92 4650 
16198 108 5417 
18244 22 1102 
14619 136 6814 
16891 84 4209 
14407 5 296 
17698 14 733 
17698 50 2533 
17694 18 921 
16544 45 2279 
16544 160 8041 
18756 88 4425 
18212 16 826 
18212 47 2366 
18779 432 21644 
14313 294 14734 
17671 279 13986 
14295 17 893 
16946 248 12414 
18026 25 1287 
18026 161 8081 
16088 0 32 
16694 160 8006 
16694 232 11623 
14537 96 4827 
18010 66 3309 
18010 250 12516 
14367 202 10108 
18699 179 8952 
15677 99 4976 
17631 41 2079 
15969 158 7941 
14404 17 862 
17726 31 1588 
17726 175 8757 
17972 144 7211 
17972 144 7235 
17693 229 11456 
15502 136 6813 
15961 316 15839 
15116 24 1205 
17215 35 1769 
17356 75 3775 
14281 115 5774 
14975 191 9586 
17144 155 7795 
16444 97 4852 
15960 131 6579 
14410 117 5861 
14173 4 231 
15145 224 11202 
14734 241 12079 
18595 2 113 
17138 124 6225 
14631 97 4858 
15402 40 2032 
17386 46 2317 
18692 92 4603 
17103 10 508 
18761 146 7302 
14256 39 1972 
17956 306 15306 
18732 15 763 
18732 215 10790 
17835 117 5885 
17835 243 12184 
17972 31 1570 
15328 55 2753 
14772 205 10260 
15901 261 13075 
15709 88 4416 
17753 174 8741 
18059 143 7189 
14985 99 4994 
18752 306 15329 
18653 193 9653 
17256 150 7523 
14901 290 14519 
14580 28 1445 
15800 158 7907 
16946 170 8514 
15427 70 3526 
18689 35 1800 
14575 81 4097 
17955 224 11227 
17955 237 11868 
17226 32 1602 
15160 337 16881 
15677 339 16964 
14541 142 7148 
15382 119 5970 
17545 20 1001 
18021 297 14856 
14886 26 1329 
16694 88 4407 
17495 7 390 
18241 34 1723 
18241 34 1727 
18574 294 14702 
14936 8 407 
18267 29 1470 
17662 181 9079 
17561 156 7849 
18238 59 2998 
17383 51 2573 
17655 29 1482 
14746 37 1866 
15591 86 4305 
15894 113 5682 
15466 0 40 
15466 208 10411 
17975 169 8489 
18258 34 1727 
17135 55 2771 
14537 33 1653 
17100 53 2666 
17100 221 11059 
17503 27 1392 
15792 22 1117 
15355 29 1487 
15589 325 16280 
15295 72 3644 
15448 90 4510 
16158 458 22926 
16158 487 24383 
15910 130 6511 
17265 126 6319 
17070 212 10607 
17514 58 2905 
15231 18 909 
15231 108 5427 
18795 151 7600 
16742 53 2699 
14551 48 2416 
16437 231 11576 
14143 184 9222 
15983 287 14386 
15983 373 18690 
16274 40 2038 
17860 6 318 
18225 87 4375 
17693 307 15366 
18665 344 17226 
14890 114 5749 
14344 22 1137 
17034 153 7668 
17684 3 161 
17475 22 1112 
17494 276 13832 
14551 277 13854 
14551 284 14242 
17489 138 6949 
15440 32 1607 
14676 25 1257 
15669 4 207 
14812 163 8177 
17088 3 159 
14295 143 7186 
14475 23 1174 
18021 492 24637 
17662 135 6787 
14934 154 7736 
14643 282 14122 
15478 251 12590 
15478 279 14000 
14814 161 8084 
18731 230 11508 
14377 135 6794 
18218 122 6106 
14383 10 525 
15430 136 6846 
16052 361 18085 
16150 390 19535 
18748 326 16307 
15901 357 17885 
16840 39 1998 
15266 67 3381 
18794 294 14745 
16119 225 11284 
15466 219 10987 
14824 156 7826 
15799 173 8679 
15799 173 8692 
14783 8 441 
16160 169 8479 
17410 23 1152 
17410 54 2749 
18687 373 18681 
18253 137 6875 
17482 41 2080 
17482 123 6160 
16925 27 1361 
16094 33 1680 
16094 237 11894 
17552 95 4799 
14368 259 12954 
18238 124 6231 
15969 123 6154 
16028 348 17425 
15464 189 9477 
15593 191 9558 
15593 229 11458 
18035 142 7128 
15800 213 10670 
16305 33 1679 
15715 22 1114 
17028 260 13010 
17986 39 1997 
16934 81 4070 
14771 230 11509 
16304 138 6926 
18010 75 3795 
18010 167 8364 
18010 167 8367 
18010 167 8379 
18010 167 8396 
15783 99 4998 
17116 1 72 
17856 69 3499 
18752 501 25092 
17871 224 11239 
15778 86 4307 
17693 234 11745 
17693 244 12201 
17693 244 12220 
15961 380 19028 
15916 456 22824 
14644 51 2576 
16158 489 24499 
14313 141 7060 
14436 26 1331 
18922 610 30512 
15348 303 15167 
16043 55 2755 
16299 84 4214 
18010 179 8964 
18010 179 8966 
17171 48 2412 
15946 296 14829 
14802 80 4024 
17751 2 108 
17112 116 5840 
18923 26 1304 
16521 0 38 
14893 106 5305 
15946 333 16660 
18527 356 17819 
18527 356 17823 
18527 356 17848 
15294 14 741 
15294 53 2688 
14297 113 5700 
17726 57 2892 
17433 8 446 
16076 55 2796 
17849 121 6087 
17389 42 2128 
17872 127 6374 
17415 64 3210 
16744 101 5100 
18218 345 17291 
15880 3 178 
16787 5 270 
18732 74 3742 
18010 346 17319 
17415 124 6249 
15335 16 832 
17855 166 8324 
14559 258 12940 
17840 314 15735 
17579 1 99 
17415 113 5656 
17415 113 5678 
18007 46 2308 
17846 79 3995 
18010 241 12074 
18010 241 12099 
17355 63 3178 
16852 346 17307 
18470 36 1845 
17257 99 4993 
17257 105 5280 
14279 7 357 
15900 63 3175 
16442 74 3745 
18922 629 31481 
18922 629 31499 
14555 204 10213 
14263 166 8314 
14301 254 12731 
16440 104 5242 
15427 114 5733 
17849 133 6694 
14196 16 834 
16853 181 9068 
15462 11 592 
14175 35 1764 
14175 53 2666 
14175 53 2695 
14980 249 12464 
15931 251 12595 
15931 316 15843 
18732 140 7013 
15858 13 676 
15838 1 100 
15838 3 167 
16312 82 4147 
14870 145 7286 
17517 165 8266 
14813 62 3112 
17348 18 939 
15103 187 9395 
15353 128 6409 
17871 346 17302 
15412 218 10915 
18210 58 2902 
17228 27 1381 
14430 13 698 
15656 23 1162 
15701 56 2805 
14959 202 10131 
16422 24 1203 
17158 40 2017 
17158 40 2017 
16949 103 5172 
16424 284 14221 
17415 59 2984 
17415 99 4964 
15299 26 1337 
16424 81 4073 
