Run Subrun Event
17309 38 1906 
17552 203 10176 
14577 81 4086 
15448 19 982 
15448 93 4658 
15431 56 2833 
18615 186 9339 
14991 134 6739 
17829 124 6217 
16551 249 12481 
18903 39 1986 
17181 106 5315 
18286 193 9659 
15428 260 13034 
14888 99 4992 
17361 194 9725 
17552 83 4167 
17990 392 19649 
17083 115 5753 
15450 73 3675 
17036 382 19109 
16842 51 2594 
17695 15 763 
17413 200 10026 
14464 100 5017 
15588 107 5365 
14529 60 3024 
15348 303 15167 
14516 38 1949 
14516 62 3141 
14261 68 3447 
14572 65 3259 
14572 65 3286 
17633 40 2012 
17126 73 3672 
15145 224 11202 
17589 5 295 
14344 22 1137 
16821 96 4835 
14559 98 4944 
15721 5 263 
15498 35 1778 
17181 89 4476 
17181 105 5253 
15800 213 10670 
17193 55 2767 
14382 32 1608 
15709 88 4416 
14938 258 12912 
16204 107 5369 
15680 49 2467 
15783 142 7149 
18915 255 12780 
15053 24 1208 
17975 201 10093 
17101 63 3199 
15683 14 745 
17271 8 440 
14399 175 8781 
18026 70 3521 
18786 20 1031 
18786 94 4719 
17549 8 441 
14975 181 9071 
17537 21 1093 
14603 152 7638 
16446 69 3484 
15124 23 1164 
16689 35 1751 
15927 67 3361 
14818 80 4018 
16355 25 1273 
14427 245 12260 
15335 16 832 
15930 35 1783 
16761 140 7041 
16846 282 14118 
14573 66 3349 
15486 43 2176 
14227 16 801 
15315 37 1888 
15315 104 5236 
14870 58 2924 
18779 152 7649 
17467 82 4124 
18268 21 1058 
17415 181 9098 
18253 158 7909 
18253 158 7932 
15589 209 10494 
14410 260 13019 
18028 28 1433 
17522 48 2448 
15909 104 5213 
17875 62 3105 
14396 14 711 
15634 21 1053 
17641 50 2519 
17641 124 6209 
17641 124 6231 
15778 181 9066 
15778 198 9940 
15792 201 10056 
15656 65 3272 
15473 165 8267 
18911 57 2873 
16004 25 1293 
18028 295 14786 
16338 44 2232 
15969 64 3213 
15969 301 15058 
17365 34 1720 
14551 205 10271 
16751 272 13646 
15701 407 20391 
18933 0 16 
15238 64 3214 
15238 167 8400 
14743 74 3744 
16274 39 1972 
14121 17 855 
15115 177 8899 
14569 164 8232 
18753 0 34 
17503 27 1392 
15528 339 16976 
18499 106 5309 
18499 106 5338 
15287 24 1245 
18514 410 20523 
17126 0 8 
17126 2 108 
17536 10 504 
18468 51 2567 
18468 179 8983 
14263 166 8314 
16167 188 9427 
16970 43 2179 
18021 293 14682 
14279 150 7510 
17023 111 5552 
16186 91 4594 
16186 161 8073 
17251 234 11732 
18240 95 4759 
15590 202 10105 
18241 34 1723 
18241 34 1727 
14338 107 5387 
14338 190 9546 
16186 125 6254 
15966 405 20259 
17109 152 7631 
15917 436 21822 
18463 137 6870 
18463 137 6881 
15932 9 496 
17313 140 7008 
17415 2 107 
16444 97 4852 
17763 5 288 
17763 9 491 
16759 26 1329 
15264 172 8642 
16910 120 6016 
16910 124 6219 
16205 447 22357 
17514 58 2905 
17618 2 144 
14234 32 1633 
17875 340 17009 
16963 89 4492 
17846 101 5082 
16252 192 9612 
17033 13 661 
17373 20 1018 
15227 25 1262 
16403 98 4915 
17781 2 120 
14439 33 1695 
14740 5 288 
15834 190 9512 
17407 53 2690 
18782 49 2481 
15160 217 10880 
18010 149 7493 
15335 124 6213 
16925 73 3651 
17005 240 12023 
18951 223 11187 
18951 260 13039 
15677 339 16964 
18603 225 11262 
18603 236 11812 
18752 145 7282 
18752 273 13652 
17856 69 3499 
16890 13 689 
17057 143 7163 
17057 143 7183 
14376 300 15044 
15589 178 8932 
18765 146 7321 
16470 137 6857 
15917 105 5290 
16788 36 1849 
16788 74 3707 
16910 133 6700 
14174 199 9986 
15407 134 6731 
16185 84 4202 
14293 181 9073 
14293 190 9505 
17545 20 1001 
16978 235 11755 
14165 1 64 
17324 78 3947 
18782 55 2782 
18752 511 25578 
18692 92 4603 
14261 6 330 
15757 1 95 
18258 3 175 
17120 95 4769 
15014 68 3442 
18286 85 4298 
16751 200 10040 
14807 147 7390 
15001 0 35 
17428 4 207 
18701 68 3443 
15106 177 8879 
18632 47 2368 
14146 28 1409 
15479 357 17872 
16731 54 2740 
15952 227 11352 
18010 275 13783 
18010 275 13792 
14904 10 520 
18760 238 11903 
17846 89 4474 
18941 15 797 
18941 120 6012 
17388 13 672 
17388 58 2913 
18960 51 2591 
17693 92 4626 
17849 109 5476 
17237 289 14487 
18467 28 1411 
18697 359 17986 
16253 24 1246 
14375 140 7033 
17865 248 12419 
18021 266 13349 
18021 382 19102 
14986 240 12024 
15961 515 25785 
16022 45 2300 
14596 11 579 
14431 26 1307 
16888 528 26450 
15676 45 2254 
15676 111 5573 
16101 97 4892 
15683 83 4183 
16134 512 25650 
18676 533 26688 
18021 89 4474 
16089 393 19662 
15983 206 10347 
15449 42 2131 
18228 203 10180 
18232 50 2504 
18242 9 461 
15902 126 6349 
18699 202 10122 
14162 9 464 
15915 124 6207 
14927 93 4691 
14332 31 1559 
14332 41 2062 
14332 55 2778 
15500 71 3568 
17037 46 2333 
17037 47 2399 
16979 18 910 
17228 91 4587 
17413 35 1766 
16520 51 2577 
14774 204 10220 
15603 57 2894 
18610 122 6130 
15882 58 2905 
17871 58 2911 
17655 186 9350 
15504 163 8188 
15915 363 18176 
18764 4 223 
14191 107 5384 
15877 38 1921 
15116 4 226 
14584 49 2500 
16275 49 2483 
16275 52 2606 
17846 118 5908 
18253 137 6875 
18244 46 2322 
16439 36 1849 
17840 247 12389 
17488 206 10314 
15943 45 2267 
15834 56 2837 
17070 212 10607 
15348 0 7 
18245 172 8649 
14916 50 2546 
17100 20 1021 
14342 170 8521 
14450 28 1439 
17213 109 5464 
17689 49 2471 
14891 129 6488 
15875 377 18880 
17037 14 730 
14918 53 2661 
18233 259 12958 
15634 281 14066 
17312 254 12720 
17352 53 2662 
15590 185 9270 
15783 82 4132 
17488 325 16299 
18760 126 6336 
17333 20 1027 
15294 14 741 
15294 53 2688 
14342 208 10419 
16821 175 8773 
18021 76 3813 
16169 9 488 
15748 1 99 
18621 0 32 
18621 5 299 
15500 95 4777 
15808 43 2197 
15591 86 4305 
18732 185 9253 
18760 219 10958 
18007 156 7839 
15858 13 676 
16209 46 2304 
16209 366 18315 
15634 240 12032 
15722 7 353 
18527 356 17819 
18527 356 17848 
16925 27 1361 
14814 161 8084 
14392 66 3332 
18732 74 3742 
17858 174 8710 
17975 169 8489 
17849 145 7258 
18762 34 1720 
16431 140 7015 
16431 157 7877 
17840 314 15735 
17626 37 1882 
17847 178 8909 
17355 63 3178 
15299 26 1337 
17415 59 2984 
17415 99 4964 
18282 73 3695 
17650 17 874 
18233 294 14720 
17467 113 5687 
16410 4 230 
17557 119 5954 
18474 266 13307 
17861 10 521 
18488 562 28148 
15900 147 7382 
16172 474 23729 
17371 42 2125 
16313 151 7554 
16352 365 18288 
14622 23 1173 
17250 84 4220 
16751 249 12475 
16807 99 4971 
16507 110 5536 
18717 13 659 
15427 70 3526 
18786 89 4485 
18673 144 7238 
15973 2 121 
17223 12 630 
14756 125 6275 
16835 297 14889 
14562 13 663 
18233 70 3538 
18233 70 3549 
16290 5 264 
16317 147 7388 
18021 9 496 
14295 12 635 
14377 290 14514 
17448 211 10551 
16096 129 6468 
16978 388 19434 
18508 47 2374 
18508 335 16773 
18048 197 9879 
15125 13 699 
16094 57 2862 
16094 195 9774 
18650 144 7218 
14368 115 5792 
14967 70 3513 
18242 10 547 
16963 276 13846 
15927 309 15487 
17073 16 843 
17073 39 1962 
18234 64 3247 
17858 173 8700 
15099 169 8473 
17534 130 6521 
15917 468 23406 
