Run Subrun Event
18677 453 22663 
15223 45 2261 
18646 131 6576 
18646 131 6587 
18631 300 15039 
18631 337 16858 
16231 89 4483 
16405 29 1499 
18018 55 2778 
16310 72 3634 
15969 423 21158 
14539 251 12554 
16459 52 2615 
15291 46 2324 
16089 432 21624 
15291 273 13671 
15334 42 2109 
18009 46 2311 
15988 85 4298 
17992 70 3515 
16446 346 17339 
15297 99 4987 
16095 21 1092 
16095 286 14315 
15287 55 2767 
15287 55 2787 
16211 4 225 
14458 28 1441 
14286 4 229 
14271 219 10955 
16075 484 24209 
18021 216 10801 
18021 216 10808 
14154 237 11898 
15328 195 9793 
16162 69 3493 
18039 101 5056 
16226 132 6627 
18488 212 10640 
18021 157 7873 
18514 523 26175 
15403 179 8970 
15970 519 25952 
16075 496 24828 
18631 68 3444 
14428 25 1256 
14428 107 5356 
16509 156 7846 
14410 278 13936 
14124 202 10150 
18666 125 6293 
14248 2 146 
14383 24 1217 
15965 228 11442 
14194 87 4377 
18057 14 741 
17056 88 4443 
17056 205 10267 
17056 307 15368 
15407 282 14129 
16437 112 5634 
16059 76 3847 
14368 278 13916 
18202 60 3024 
14463 156 7845 
16099 31 1575 
18646 503 25194 
16446 103 5179 
16446 246 12322 
16459 37 1871 
16459 93 4694 
14310 37 1891 
16290 28 1417 
16290 92 4641 
18010 223 11163 
18010 223 11200 
14131 6 306 
16451 14 740 
14297 70 3539 
16052 430 21504 
15961 2 108 
15398 81 4097 
15398 242 12122 
15415 301 15066 
16023 285 14263 
15341 52 2631 
18031 170 8502 
16109 117 5863 
16288 92 4623 
16288 247 12354 
18005 165 8258 
18469 16 808 
18469 147 7360 
16006 137 6887 
15328 235 11772 
14428 82 4126 
16266 198 9949 
14539 10 529 
15264 132 6645 
15410 129 6461 
16352 151 7577 
17861 254 12717 
15228 87 4351 
14376 46 2328 
14376 182 9138 
16008 324 16211 
16536 49 2458 
14277 27 1394 
16585 122 6142 
18463 199 9961 
15949 208 10426 
16285 54 2750 
18048 373 18685 
14391 23 1197 
14219 105 5288 
18488 432 21616 
18488 432 21628 
15413 9 476 
18673 78 3929 
14427 146 7327 
14406 7 392 
15318 29 1493 
15316 77 3878 
16493 110 5527 
16466 3 187 
18615 362 18121 
16028 317 15873 
16071 130 6506 
16075 464 23215 
18604 218 10906 
16079 4 212 
16079 57 2863 
16320 3 177 
14223 43 2168 
18026 143 7174 
17858 217 10854 
16313 134 6737 
