Run Subrun Event
7023 1462 73139 
7014 177 8883 
7010 1256 62845 
6334 38 1941 
6690 157 7865 
7017 793 39668 
7020 994 49723 
7049 948 47419 
6664 44 2230 
6664 49 2478 
7020 220 11018 
6617 9 488 
6617 11 557 
6617 16 836 
7012 1397 69887 
7017 99 4992 
7017 99 4994 
7017 138 6924 
7001 1015 50782 
6573 55 2769 
7003 306 15304 
7003 1663 83178 
6649 40 2027 
7013 1 95 
7014 76 3850 
7049 138 6909 
7055 311 15600 
7054 1067 53362 
7006 419 20990 
5906 34 1730 
7014 695 34773 
7017 427 21376 
7017 427 21380 
7003 447 22386 
7006 441 22085 
7049 250 12521 
7054 1359 67966 
6376 122 6110 
6656 55 2798 
7010 547 27377 
6417 26 1301 
6417 30 1505 
6417 128 6420 
6975 145 7260 
7010 1175 58795 
7014 1450 72503 
7026 319 15982 
7026 319 15983 
7017 1638 81945 
7049 969 48453 
6826 20 1040 
7004 368 18404 
7012 395 19763 
6206 77 3889 
7055 163 8167 
7332 4 209 
7004 1527 76393 
6023 20 1043 
6551 27 1393 
6551 33 1693 
7018 538 26933 
7021 306 15305 
7021 306 15330 
7055 279 13988 
7001 869 43487 
7012 1343 67189 
6780 78 3903 
7004 838 41933 
7004 838 41937 
7016 401 20093 
6533 162 8126 
6583 13 679 
7004 1180 59016 
7004 1410 70534 
7004 1410 70549 
7020 1462 73128 
7049 1940 97025 
7627 40 2045 
6642 35 1773 
7053 16 823 
6894 21 1075 
7008 501 25056 
7020 589 29455 
7054 50 2531 
7502 155 7769 
6800 175 8773 
7004 1707 85388 
4999 32 1627 
4999 38 1927 
6031 160 8043 
7008 1115 55798 
7020 854 42714 
7054 113 5695 
6589 83 4193 
6589 87 4382 
7006 307 15365 
7371 19 977 
4992 103 5152 
7008 357 17890 
6876 3 156 
7004 1306 65312 
7008 1374 68715 
7054 178 8943 
5331 212 10616 
6480 21 1075 
7049 1918 95903 
7001 3 185 
7004 605 30283 
7021 169 8484 
7049 1586 79317 
6638 5 271 
7010 298 14910 
7001 534 26728 
7018 789 39486 
6670 13 687 
7017 336 16802 
7146 34 1714 
7020 1048 52417 
6614 64 3202 
7055 631 31564 
5778 17 896 
7054 426 21334 
7048 55 2783 
7001 809 40468 
7003 316 15803 
7020 1879 93995 
6380 120 6018 
6824 81 4075 
6998 124 6250 
7003 878 43914 
7023 1883 94181 
6997 19 996 
7001 811 40562 
7008 958 47902 
5084 77 3896 
6311 103 5189 
6615 98 4943 
7012 1735 86752 
7012 1735 86757 
7013 27 1388 
7021 757 37851 
7021 757 37865 
7023 355 17791 
7003 258 12923 
7055 520 26032 
7014 1388 69447 
7049 816 40835 
5576 48 2449 
7010 1641 82071 
7014 676 33812 
7014 676 33833 
7014 1251 62593 
7049 386 19308 
6871 168 8422 
7014 354 17745 
6798 101 5090 
7003 727 36400 
7011 193 9674 
7014 682 34112 
7003 730 36511 
7020 1924 96240 
7058 32 1648 
7001 364 18226 
7010 522 26107 
7020 767 38382 
6780 143 7192 
6980 135 6792 
7020 1771 88581 
7054 1855 92761 
5593 3 179 
7020 1956 97846 
6647 148 7417 
7021 481 24057 
5331 121 6076 
7017 1291 64563 
7017 1291 64569 
7026 4 247 
7054 614 30711 
6408 45 2271 
6888 241 12068 
7003 972 48646 
7003 1481 74069 
6339 1 90 
6957 130 6516 
7017 548 27434 
7020 140 7049 
7026 410 20550 
6934 158 7948 
7023 1069 53488 
7049 1183 59177 
7023 702 35102 
7018 558 27912 
7026 672 33607 
7026 672 33630 
7012 396 19822 
7023 1648 82441 
6312 151 7590 
6803 28 1439 
6803 33 1677 
7026 461 23100 
7116 56 2807 
6956 185 9299 
6956 187 9387 
7055 33 1693 
7004 1313 65683 
7004 1065 53300 
7025 513 25700 
7017 995 49769 
7025 221 11088 
7008 576 28818 
7010 1137 56853 
7012 1514 75742 
7017 214 10748 
5164 42 2137 
7003 196 9847 
7016 346 17326 
7019 336 16804 
7047 63 3160 
7049 1763 88167 
7012 279 13980 
6979 151 7585 
7018 459 22962 
7021 78 3950 
7026 750 37549 
7008 227 11356 
7017 636 31820 
6936 164 8218 
7004 242 12122 
7004 1450 72504 
7022 4 245 
7014 1668 83424 
7006 117 5855 
7010 173 8687 
7020 727 36383 
6800 207 10374 
7016 50 2511 
7006 116 5803 
7054 1671 83577 
7054 1671 83586 
7142 9 479 
6952 197 9871 
6952 201 10082 
7001 788 39417 
7014 1628 81426 
7001 1086 54339 
7004 283 14180 
7004 283 14186 
7011 24 1216 
7006 164 8226 
7006 164 8248 
7020 1923 96178 
6226 152 7616 
6559 29 1456 
7025 552 27607 
7025 552 27624 
5093 42 2115 
5618 40 2022 
7014 1745 87262 
7010 653 32682 
7023 42 2102 
7054 37 1891 
7003 1426 71334 
7014 305 15278 
7049 1412 70630 
7008 1249 62480 
7022 264 13244 
7025 59 2991 
7049 276 13814 
6640 111 5578 
7001 307 15362 
7001 615 30782 
7001 615 30783 
7012 846 42350 
6641 15 761 
7054 724 36217 
6772 20 1033 
7012 724 36212 
7001 909 45466 
7001 909 45492 
7021 522 26134 
7003 1039 51981 
7020 683 34191 
7021 389 19469 
6861 217 10898 
6260 5 287 
7003 1661 83064 
7022 144 7212 
7022 144 7246 
6871 100 5021 
7008 128 6416 
7012 252 12633 
7020 509 25496 
7003 179 8989 
7054 1556 77849 
7001 970 48509 
7021 631 31593 
7023 994 49706 
7049 175 8784 
7012 315 15754 
6577 66 3310 
7014 1642 82103 
7012 909 45499 
7021 138 6923 
